customer_id,age,gender,country,tenure_months,num_orders,avg_order_value,total_spend,days_since_last_order,num_returns,num_complaints,discount_used,newsletter_subscribed,preferred_category,payment_method,device_type,churn
CUST_02918,57,Female,Switzerland,38,11,155.42,1709.62,332,2,3,1,0,Beauty,PayPal,Mobile,1
CUST_02919,48,Female,Germany,38,7,243.61,1705.27,203,0,1,1,1,Beauty,SEPA,Desktop,0
CUST_02920,63,Male,Germany,50,7,477.52,3342.64,257,0,0,1,1,Books,Credit Card,Desktop,0
CUST_02921,53,Female,Netherlands,38,7,175.84,1230.88,238,1,1,0,1,Fashion,PayPal,Desktop,0
CUST_02922,28,Male,Netherlands,39,8,155.03,1240.24,264,2,2,1,1,Sports,SEPA,Desktop,1
CUST_02923,69,Male,Netherlands,56,10,101.02,1010.2,128,4,1,1,1,Fashion,PayPal,Tablet,1
CUST_02924,32,Male,Germany,56,2,208.15,416.3,223,5,1,0,1,Sports,PayPal,Mobile,1
CUST_02925,36,Female,Germany,48,7,107.38,751.66,67,1,0,0,0,Home & Garden,Klarna,Mobile,0
CUST_02926,24,Male,Switzerland,41,9,86.13,775.17,150,2,2,1,1,Fashion,PayPal,Mobile,0
CUST_02927,68,Male,Switzerland,26,6,431.53,2589.18,134,0,1,1,1,Sports,SEPA,Mobile,0
CUST_02928,45,Male,France,59,9,45.27,407.43,344,4,0,1,0,Books,PayPal,Desktop,1
CUST_02929,68,Female,Austria,13,5,361.2,1806.0,213,1,1,0,1,Home & Garden,SEPA,Mobile,0
CUST_02930,60,Male,France,44,7,117.23,820.61,37,1,2,0,1,Home & Garden,SEPA,Desktop,0
CUST_02931,22,Female,Germany,51,5,25.62,128.1,121,0,1,1,1,Electronics,PayPal,Desktop,0
CUST_02932,22,Male,Germany,26,7,401.67,2811.69,226,1,0,0,1,Electronics,Credit Card,Mobile,0
CUST_02933,47,Female,Germany,55,8,357.1,2856.8,291,1,1,1,1,Electronics,PayPal,Desktop,0
CUST_02934,49,Male,France,55,11,180.46,1985.06,36,2,0,0,0,Home & Garden,Klarna,Tablet,0
CUST_02935,25,Male,Germany,1,8,58.08,464.64,189,0,1,1,0,Sports,Credit Card,Desktop,1
CUST_02936,27,Female,Germany,8,8,193.12,1544.96,247,1,0,0,1,Books,SEPA,Mobile,0
CUST_02937,55,Female,Netherlands,4,4,107.04,428.16,218,1,1,0,0,Books,Credit Card,Desktop,1
CUST_02938,64,Male,Netherlands,21,9,467.6,4208.4,257,0,1,0,1,Sports,PayPal,Mobile,0
CUST_02939,49,Female,France,22,6,274.22,1645.32,176,0,2,1,1,Books,SEPA,Mobile,0
CUST_02940,65,Male,Switzerland,51,9,482.64,4343.76,211,3,1,0,1,Beauty,PayPal,Desktop,0
CUST_02941,45,Male,Germany,53,10,188.63,1886.3,218,0,1,1,1,Fashion,Credit Card,Mobile,0
CUST_02942,34,Male,France,58,6,287.1,1722.6,343,4,1,1,1,Home & Garden,Klarna,Mobile,0
CUST_02943,48,Female,Netherlands,37,4,111.26,445.04,347,3,0,0,0,Beauty,Klarna,Mobile,1
CUST_02944,25,Male,France,49,8,408.05,3264.4,323,4,2,0,1,Home & Garden,SEPA,Tablet,0
CUST_02945,57,Female,Germany,3,4,39.73,158.92,77,2,0,1,1,Electronics,Credit Card,Desktop,0
CUST_02946,42,Male,Germany,19,14,353.9,4954.6,3,2,1,1,1,Books,SEPA,Desktop,0
CUST_02947,26,Female,Austria,1,6,208.0,1248.0,26,1,0,1,0,Home & Garden,PayPal,Mobile,0
CUST_02948,19,Female,France,29,7,297.64,2083.48,3,1,1,1,1,Electronics,SEPA,Desktop,0
CUST_02949,32,Male,Austria,23,3,304.28,912.84,312,1,0,1,1,Electronics,PayPal,Desktop,0
CUST_02950,67,Female,France,33,7,361.18,2528.26,284,4,0,0,1,Books,Credit Card,Tablet,0
CUST_02951,20,Male,Netherlands,55,10,118.05,1180.5,239,1,0,0,1,Sports,SEPA,Mobile,0
CUST_02952,66,Male,Austria,52,9,275.07,2475.63,244,2,1,0,1,Electronics,SEPA,Mobile,0
CUST_02953,53,Male,Netherlands,41,7,224.92,1574.44,30,1,1,0,0,Beauty,PayPal,Tablet,0
CUST_02954,21,Male,Germany,23,8,155.45,1243.6,343,2,1,0,1,Fashion,Credit Card,Desktop,0
CUST_02955,31,Male,France,5,7,257.95,1805.65,5,3,1,0,1,Sports,PayPal,Mobile,0
CUST_02956,58,Female,Austria,7,3,476.97,1430.91,342,0,3,1,1,Sports,SEPA,Desktop,1
CUST_02957,58,Male,Germany,57,3,475.46,1426.38,109,3,0,1,1,Books,Klarna,Mobile,0
CUST_02958,42,Female,Germany,58,12,153.83,1845.96,317,0,2,1,1,Sports,Credit Card,Mobile,1
CUST_02959,67,Female,Germany,6,4,444.42,1777.68,257,0,1,1,0,Fashion,Credit Card,Mobile,1
CUST_02960,27,Male,Switzerland,49,10,440.84,4408.4,64,1,1,1,1,Books,Klarna,Mobile,0
CUST_02961,38,Female,Germany,22,3,139.8,419.4,219,0,1,0,1,Home & Garden,SEPA,Tablet,1
CUST_02962,53,Male,France,49,9,307.5,2767.5,142,0,0,1,1,Sports,SEPA,Mobile,0
CUST_02963,29,Female,Germany,13,12,437.57,5250.84,297,1,3,0,1,Electronics,Credit Card,Mobile,0
CUST_02964,44,Female,Germany,12,7,267.2,1870.4,254,2,3,0,1,Home & Garden,Credit Card,Mobile,0
CUST_02965,57,Female,Netherlands,4,7,197.49,1382.43,73,2,2,1,1,Sports,SEPA,Mobile,0
CUST_02966,19,Male,Germany,8,7,332.38,2326.66,181,1,1,1,1,Sports,Klarna,Mobile,0
CUST_02967,30,Female,France,37,17,102.76,1746.92,217,1,1,1,0,Beauty,Credit Card,Desktop,0
CUST_02968,49,Male,Netherlands,31,6,97.63,585.78,122,0,1,0,1,Beauty,Credit Card,Mobile,1
CUST_02969,48,Female,Austria,37,6,419.67,2518.02,315,0,0,0,0,Beauty,Klarna,Mobile,1
CUST_02970,33,Female,Germany,45,11,40.1,441.1,224,1,1,1,0,Books,Credit Card,Mobile,0
CUST_02971,49,Female,Austria,26,6,405.74,2434.44,240,0,2,1,1,Sports,SEPA,Desktop,0
CUST_02972,49,Female,Netherlands,43,8,159.44,1275.52,293,0,0,0,1,Sports,SEPA,Mobile,1
CUST_02973,51,Male,Austria,8,10,251.9,2519.0,244,1,2,1,0,Beauty,PayPal,Mobile,0
CUST_02974,28,Male,France,40,11,280.89,3089.79,50,3,0,0,1,Electronics,Klarna,Mobile,0
CUST_02975,27,Female,France,33,7,388.19,2717.33,194,2,2,1,1,Beauty,Credit Card,Mobile,0
CUST_02976,32,Female,Switzerland,45,10,444.25,4442.5,14,0,2,0,1,Sports,Credit Card,Desktop,0
CUST_02977,34,Male,Austria,29,7,406.03,2842.21,281,1,0,0,1,Sports,Credit Card,Desktop,0
CUST_02978,57,Male,Germany,5,4,294.73,1178.92,348,1,2,0,1,Fashion,PayPal,Mobile,1
CUST_02979,35,Male,Germany,28,9,187.05,1683.45,240,2,0,1,1,Electronics,SEPA,Mobile,0
CUST_02980,26,Male,Germany,53,11,272.75,3000.25,8,1,1,1,1,Home & Garden,Credit Card,Desktop,0
CUST_02981,42,Female,Germany,40,9,34.41,309.69,186,1,0,1,1,Electronics,Credit Card,Mobile,1
CUST_02982,57,Female,Germany,17,9,137.59,1238.31,248,1,2,0,1,Beauty,Credit Card,Mobile,1
CUST_02983,31,Male,Germany,55,4,195.75,783.0,84,1,0,0,0,Books,SEPA,Mobile,0
CUST_02984,42,Male,Austria,23,2,173.48,346.96,42,0,2,0,1,Beauty,SEPA,Mobile,0
CUST_02985,67,Male,Germany,45,9,65.67,591.03,269,2,1,0,1,Electronics,Klarna,Desktop,1
CUST_02986,39,Male,Netherlands,9,12,44.36,532.32,19,2,1,0,1,Books,Credit Card,Desktop,0
CUST_02987,69,Male,Germany,2,9,221.94,1997.46,34,0,1,1,0,Fashion,SEPA,Mobile,0
CUST_02988,47,Male,Germany,32,6,55.9,335.4,357,3,0,1,1,Fashion,Credit Card,Desktop,1
CUST_02989,37,Female,Germany,51,8,157.38,1259.04,174,0,1,1,0,Home & Garden,SEPA,Mobile,1
CUST_02990,38,Female,Germany,52,9,247.92,2231.28,216,1,0,1,0,Beauty,SEPA,Mobile,0
CUST_02991,61,Female,Netherlands,49,7,120.78,845.46,311,2,0,0,1,Sports,PayPal,Tablet,1
CUST_02992,49,Male,Austria,31,14,58.18,814.52,185,1,0,0,1,Home & Garden,SEPA,Mobile,0
CUST_02993,68,Male,Germany,7,6,227.42,1364.52,200,2,1,1,1,Electronics,Klarna,Tablet,0
CUST_02994,63,Male,France,30,15,235.27,3529.05,97,1,1,1,1,Fashion,Credit Card,Desktop,0
CUST_02995,66,Female,France,58,10,459.49,4594.9,133,4,0,0,1,Home & Garden,SEPA,Desktop,0
CUST_02996,38,Male,Austria,3,10,81.36,813.6,43,0,0,0,0,Books,Klarna,Mobile,0
CUST_02997,52,Male,Netherlands,51,9,315.2,2836.8,104,0,2,1,1,Sports,SEPA,Mobile,0
CUST_02998,49,Female,France,51,7,173.46,1214.22,17,0,0,1,0,Fashion,Credit Card,Tablet,0
CUST_02999,47,Male,Netherlands,56,11,79.33,872.63,89,3,0,1,0,Books,SEPA,Mobile,0
CUST_03000,56,Female,Austria,9,7,208.71,1460.97,174,2,0,0,1,Sports,PayPal,Mobile,0
CUST_03001,66,Female,Germany,10,12,225.41,2704.92,161,1,0,0,1,Sports,SEPA,Desktop,0
CUST_03002,29,Male,Germany,46,13,194.51,2528.63,325,2,1,0,0,Fashion,Credit Card,Desktop,1
CUST_03003,58,Female,Switzerland,50,3,387.55,1162.65,271,4,1,0,1,Sports,Klarna,Mobile,0
CUST_03004,64,Male,Netherlands,58,7,422.82,2959.74,42,2,1,0,1,Home & Garden,Klarna,Tablet,0
CUST_03005,35,Female,France,47,10,91.39,913.9,191,3,3,0,1,Fashion,PayPal,Tablet,0
CUST_03006,38,Male,France,26,7,100.59,704.13,56,3,1,1,1,Fashion,PayPal,Desktop,0
CUST_03007,30,Female,Germany,1,7,222.18,1555.26,171,0,2,0,0,Fashion,Credit Card,Mobile,0
CUST_03008,38,Male,France,30,16,173.69,2779.04,82,0,0,1,1,Beauty,SEPA,Mobile,0
CUST_03009,25,Female,Netherlands,57,8,413.4,3307.2,290,2,2,1,0,Beauty,Credit Card,Mobile,0
CUST_03010,63,Female,Germany,38,9,498.47,4486.23,194,2,1,0,1,Fashion,SEPA,Mobile,0
CUST_03011,57,Female,Netherlands,15,9,106.93,962.37,69,2,1,1,0,Books,PayPal,Desktop,0
CUST_03012,63,Male,Austria,25,13,386.02,5018.26,20,1,1,0,1,Home & Garden,Credit Card,Tablet,0
CUST_03013,24,Male,Germany,6,8,311.48,2491.84,142,1,0,1,1,Sports,Klarna,Mobile,0
CUST_03014,40,Female,France,18,4,329.32,1317.28,204,0,0,1,1,Home & Garden,SEPA,Mobile,1
CUST_03015,61,Male,Germany,1,7,146.93,1028.51,324,3,0,0,1,Beauty,Credit Card,Mobile,1
CUST_03016,49,Female,Netherlands,56,9,66.65,599.85,297,1,1,0,0,Sports,PayPal,Mobile,0
CUST_03017,28,Male,Germany,3,8,280.76,2246.08,187,0,0,0,1,Beauty,Credit Card,Mobile,0
CUST_03018,39,Female,France,17,6,314.48,1886.88,50,0,1,0,0,Books,Credit Card,Mobile,0
CUST_03019,39,Male,Austria,48,3,482.26,1446.78,202,4,0,1,0,Sports,Credit Card,Mobile,0
CUST_03020,60,Female,Germany,8,9,344.11,3096.99,158,2,0,1,0,Fashion,Credit Card,Desktop,0
CUST_03021,42,Female,Switzerland,49,6,232.97,1397.82,165,3,1,1,0,Fashion,PayPal,Mobile,0
CUST_03022,39,Female,Switzerland,40,6,497.12,2982.72,303,1,1,1,1,Fashion,SEPA,Desktop,0
CUST_03023,45,Female,Germany,17,8,199.15,1593.2,126,5,0,1,0,Sports,Credit Card,Desktop,0
CUST_03024,46,Male,Germany,25,2,98.03,196.06,218,2,0,0,0,Electronics,SEPA,Mobile,0
CUST_03025,30,Female,Switzerland,41,7,316.63,2216.41,313,1,1,0,1,Fashion,SEPA,Desktop,1
CUST_03026,35,Male,Switzerland,12,3,147.8,443.4,262,2,0,0,1,Home & Garden,PayPal,Desktop,1
CUST_03027,19,Male,Germany,29,8,462.66,3701.28,109,2,0,0,0,Fashion,Credit Card,Mobile,0
CUST_03028,46,Female,Germany,25,5,225.38,1126.9,82,2,1,1,0,Beauty,SEPA,Mobile,0
CUST_03029,38,Male,Germany,51,7,91.82,642.74,337,0,0,0,1,Fashion,Credit Card,Desktop,1
CUST_03030,32,Male,Switzerland,36,9,87.98,791.82,100,0,2,0,1,Fashion,Credit Card,Desktop,0
CUST_03031,69,Male,Germany,53,9,331.83,2986.47,107,1,1,0,1,Electronics,SEPA,Desktop,0
CUST_03032,44,Female,France,54,12,195.63,2347.56,345,3,2,1,1,Electronics,Klarna,Mobile,1
CUST_03033,67,Male,Austria,25,8,194.59,1556.72,115,1,3,1,1,Beauty,SEPA,Mobile,0
CUST_03034,48,Male,Germany,29,5,313.92,1569.6,333,1,0,1,1,Books,Credit Card,Desktop,0
CUST_03035,32,Female,France,11,11,126.33,1389.63,288,2,0,1,1,Home & Garden,Klarna,Mobile,0
CUST_03036,68,Female,Germany,4,7,89.81,628.67,31,1,1,1,1,Home & Garden,PayPal,Mobile,0
CUST_03037,40,Male,Austria,14,5,335.49,1677.45,207,2,0,0,0,Sports,Credit Card,Mobile,0
CUST_03038,41,Female,Germany,46,10,22.51,225.1,44,0,1,0,1,Electronics,PayPal,Mobile,0
CUST_03039,61,Male,Netherlands,38,6,455.54,2733.24,27,1,0,1,1,Beauty,Klarna,Mobile,0
CUST_03040,30,Male,Netherlands,17,3,107.83,323.49,129,1,1,1,1,Fashion,PayPal,Mobile,1
CUST_03041,39,Male,Germany,2,7,234.97,1644.79,150,0,1,1,1,Home & Garden,PayPal,Mobile,0
CUST_03042,60,Female,Germany,8,14,121.51,1701.14,325,2,0,1,0,Sports,Klarna,Desktop,1
CUST_03043,54,Male,Germany,36,7,124.75,873.25,280,0,1,0,0,Sports,PayPal,Mobile,1
CUST_03044,50,Female,Germany,10,10,420.8,4208.0,124,0,1,0,0,Fashion,PayPal,Desktop,0
CUST_03045,20,Female,Austria,7,3,300.82,902.46,289,2,0,0,1,Sports,SEPA,Mobile,1
CUST_03046,36,Male,Austria,36,9,169.5,1525.5,260,1,1,0,0,Electronics,Klarna,Mobile,1
CUST_03047,40,Female,France,16,4,140.53,562.12,64,3,1,0,1,Beauty,Klarna,Desktop,0
CUST_03048,46,Female,France,14,8,122.17,977.36,207,3,0,0,0,Electronics,SEPA,Mobile,0
CUST_03049,47,Female,France,16,6,286.14,1716.84,316,1,0,1,1,Beauty,Klarna,Mobile,0
CUST_03050,56,Female,Austria,25,3,370.78,1112.34,42,5,1,1,1,Books,Klarna,Tablet,0
CUST_03051,61,Female,Germany,41,6,141.69,850.14,309,1,0,0,1,Fashion,SEPA,Desktop,1
CUST_03052,64,Male,Germany,4,10,179.5,1795.0,202,1,1,1,1,Electronics,SEPA,Desktop,0
CUST_03053,42,Female,Germany,29,8,365.78,2926.24,60,3,1,1,1,Fashion,Credit Card,Mobile,0
CUST_03054,54,Male,France,56,9,373.89,3365.01,362,1,1,1,1,Home & Garden,SEPA,Desktop,0
CUST_03055,64,Male,Germany,6,8,119.52,956.16,307,1,2,0,1,Sports,PayPal,Desktop,0
CUST_03056,25,Male,Germany,1,9,203.46,1831.14,65,1,0,0,1,Books,Klarna,Mobile,0
CUST_03057,59,Male,Germany,39,9,437.58,3938.22,22,3,2,0,1,Beauty,Credit Card,Mobile,0
CUST_03058,33,Male,Netherlands,1,10,375.29,3752.9,278,1,0,0,1,Sports,Klarna,Desktop,0
CUST_03059,25,Male,Germany,51,3,98.0,294.0,24,1,0,0,1,Fashion,Klarna,Mobile,0
CUST_03060,18,Female,Germany,40,9,205.26,1847.34,30,1,1,1,1,Sports,Credit Card,Tablet,0
CUST_03061,61,Female,Germany,57,8,487.18,3897.44,40,1,0,1,1,Beauty,Klarna,Desktop,0
CUST_03062,22,Female,Germany,3,10,272.18,2721.8,81,1,0,1,1,Fashion,SEPA,Mobile,0
CUST_03063,20,Male,France,1,9,365.29,3287.61,138,1,2,1,0,Beauty,Credit Card,Desktop,0
CUST_03064,18,Female,Germany,1,10,64.18,641.8,289,1,1,1,1,Home & Garden,SEPA,Mobile,1
CUST_03065,21,Female,Germany,39,5,419.6,2098.0,72,1,0,1,1,Beauty,SEPA,Mobile,0
CUST_03066,57,Female,France,21,7,310.3,2172.1,261,1,1,1,0,Sports,PayPal,Mobile,0
CUST_03067,52,Male,Germany,45,8,104.29,834.32,243,1,0,1,1,Electronics,SEPA,Desktop,1
CUST_03068,49,Female,Germany,30,4,202.5,810.0,155,0,0,1,1,Fashion,Credit Card,Desktop,0
CUST_03069,59,Male,Austria,32,11,59.85,658.35,318,1,0,1,0,Home & Garden,Credit Card,Desktop,1
CUST_03070,51,Female,Germany,33,3,392.97,1178.91,223,1,0,1,0,Electronics,Klarna,Mobile,1
CUST_03071,60,Male,Germany,48,15,377.54,5663.1,20,0,2,1,1,Electronics,Credit Card,Mobile,0
CUST_03072,42,Male,Germany,22,9,255.31,2297.79,119,0,0,0,0,Electronics,PayPal,Desktop,0
CUST_03073,27,Male,France,30,6,236.97,1421.82,120,2,1,1,1,Fashion,Credit Card,Mobile,0
CUST_03074,38,Female,France,54,13,242.44,3151.72,299,2,1,1,1,Fashion,Klarna,Mobile,0
CUST_03075,63,Female,France,46,13,37.98,493.74,67,3,1,1,0,Electronics,SEPA,Mobile,0
CUST_03076,56,Male,Netherlands,4,7,196.76,1377.32,186,1,0,1,1,Beauty,Credit Card,Mobile,0
CUST_03077,44,Female,Germany,23,8,81.68,653.44,232,1,1,0,0,Beauty,Klarna,Desktop,0
CUST_03078,44,Male,Germany,55,5,108.7,543.5,64,0,0,1,0,Electronics,PayPal,Mobile,0
CUST_03079,19,Male,Austria,44,5,481.82,2409.1,358,1,0,0,0,Beauty,Klarna,Mobile,1
CUST_03080,58,Female,Switzerland,25,13,145.66,1893.58,302,3,0,1,1,Electronics,Credit Card,Desktop,1
CUST_03081,65,Female,Germany,12,7,252.14,1764.98,232,2,0,1,0,Fashion,PayPal,Mobile,1
CUST_03082,30,Female,France,17,9,446.14,4015.26,27,3,3,1,1,Books,Credit Card,Tablet,0
CUST_03083,26,Male,Germany,53,6,218.48,1310.88,186,1,0,0,1,Beauty,SEPA,Desktop,0
CUST_03084,69,Male,Germany,15,8,273.74,2189.92,152,2,2,1,1,Home & Garden,Credit Card,Mobile,0
CUST_03085,53,Female,Germany,10,6,101.02,606.12,23,5,0,1,1,Fashion,SEPA,Mobile,0
CUST_03086,39,Male,Germany,35,13,156.84,2038.92,8,1,0,1,1,Books,SEPA,Mobile,0
CUST_03087,59,Female,Netherlands,55,6,262.93,1577.58,214,1,1,1,1,Electronics,Credit Card,Mobile,0
CUST_03088,43,Male,France,52,7,195.15,1366.05,144,1,1,1,1,Home & Garden,Credit Card,Mobile,0
CUST_03089,29,Female,Germany,52,10,38.36,383.6,186,2,1,1,1,Books,SEPA,Mobile,0
CUST_03090,34,Female,Germany,29,6,212.4,1274.4,255,0,1,1,0,Home & Garden,PayPal,Mobile,0
CUST_03091,31,Male,Austria,12,9,411.25,3701.25,319,3,2,1,1,Fashion,SEPA,Desktop,0
CUST_03092,31,Female,Germany,1,9,75.71,681.39,154,0,1,1,0,Home & Garden,PayPal,Desktop,0
CUST_03093,51,Female,France,1,4,28.99,115.96,327,4,0,1,1,Books,PayPal,Desktop,1
CUST_03094,37,Male,Germany,10,4,76.98,307.92,112,1,0,1,1,Beauty,PayPal,Tablet,1
CUST_03095,28,Female,France,18,10,349.7,3497.0,281,0,0,1,0,Home & Garden,SEPA,Desktop,0
CUST_03096,33,Male,Germany,47,12,401.43,4817.16,24,1,2,1,1,Home & Garden,SEPA,Mobile,0
CUST_03097,68,Female,Germany,2,13,43.39,564.07,39,0,0,1,0,Sports,SEPA,Mobile,0
CUST_03098,48,Male,Germany,49,8,446.02,3568.16,175,1,1,0,1,Home & Garden,PayPal,Tablet,0
CUST_03099,23,Female,Germany,8,12,321.12,3853.44,189,1,0,1,1,Home & Garden,SEPA,Mobile,0
CUST_03100,36,Female,Germany,22,9,268.7,2418.3,101,2,0,1,1,Beauty,Klarna,Mobile,0
CUST_03101,54,Female,Netherlands,22,6,141.72,850.32,226,1,3,0,0,Home & Garden,Credit Card,Desktop,1
CUST_03102,21,Female,Germany,26,9,198.42,1785.78,157,0,2,1,0,Home & Garden,PayPal,Desktop,0
CUST_03103,64,Male,Germany,26,5,474.55,2372.75,354,0,1,1,1,Books,Credit Card,Tablet,1
CUST_03104,21,Male,France,9,12,457.54,5490.48,276,1,1,0,0,Fashion,SEPA,Mobile,0
CUST_03105,37,Male,France,21,9,320.22,2881.98,261,0,0,0,1,Sports,Klarna,Desktop,0
CUST_03106,27,Male,Switzerland,31,14,297.88,4170.32,236,0,2,1,1,Home & Garden,PayPal,Mobile,0
CUST_03107,41,Male,France,52,9,121.06,1089.54,190,1,1,0,0,Electronics,SEPA,Mobile,0
CUST_03108,52,Male,France,43,5,477.57,2387.85,178,1,2,1,0,Sports,PayPal,Tablet,0
CUST_03109,43,Male,France,6,6,382.59,2295.54,276,1,0,0,1,Beauty,SEPA,Desktop,0
CUST_03110,54,Female,Switzerland,56,5,203.48,1017.4,139,3,2,1,1,Home & Garden,SEPA,Mobile,0
CUST_03111,55,Female,Austria,14,4,411.6,1646.4,125,2,0,1,0,Books,SEPA,Mobile,0
CUST_03112,38,Female,Germany,33,5,121.7,608.5,148,0,0,1,1,Fashion,Credit Card,Mobile,0
CUST_03113,57,Female,Germany,7,6,122.35,734.1,262,1,3,1,1,Fashion,Credit Card,Mobile,1
CUST_03114,56,Male,Germany,24,11,399.66,4396.26,173,1,0,0,1,Beauty,SEPA,Mobile,0
CUST_03115,38,Male,France,9,6,288.47,1730.82,282,3,1,1,1,Beauty,Credit Card,Mobile,0
CUST_03116,27,Male,Netherlands,11,5,286.8,1434.0,151,3,0,1,1,Electronics,Credit Card,Mobile,0
CUST_03117,55,Female,France,56,9,295.36,2658.24,4,3,2,1,1,Books,Credit Card,Tablet,0
CUST_03118,63,Male,Germany,23,6,80.39,482.34,347,3,4,1,1,Beauty,PayPal,Tablet,1
CUST_03119,21,Female,Netherlands,48,9,187.79,1690.11,162,0,4,1,1,Beauty,Credit Card,Mobile,0
CUST_03120,62,Male,Austria,51,15,295.08,4426.2,91,1,2,1,1,Sports,Klarna,Mobile,0
CUST_03121,37,Male,Germany,2,8,138.84,1110.72,264,1,2,1,1,Home & Garden,SEPA,Mobile,1
CUST_03122,34,Male,Netherlands,15,5,261.92,1309.6,126,2,1,0,1,Books,Credit Card,Desktop,0
CUST_03123,24,Male,Germany,35,7,287.38,2011.66,116,0,3,1,0,Electronics,Klarna,Desktop,0
CUST_03124,21,Female,Austria,36,10,472.55,4725.5,355,0,2,0,0,Electronics,Credit Card,Mobile,0
CUST_03125,46,Female,Austria,52,9,137.97,1241.73,28,0,0,1,1,Books,SEPA,Tablet,0
CUST_03126,31,Male,France,54,10,230.89,2308.9,137,4,2,1,1,Electronics,PayPal,Mobile,0
CUST_03127,20,Female,Netherlands,28,7,491.13,3437.91,162,2,0,1,1,Home & Garden,PayPal,Mobile,0
CUST_03128,41,Male,Austria,39,9,109.66,986.94,187,0,1,1,1,Beauty,PayPal,Desktop,0
CUST_03129,54,Male,France,44,8,394.41,3155.28,33,4,1,1,0,Beauty,Credit Card,Mobile,0
CUST_03130,33,Male,Germany,4,10,105.03,1050.3,312,2,0,1,1,Sports,SEPA,Desktop,0
CUST_03131,69,Male,Netherlands,10,14,428.02,5992.28,317,1,2,1,1,Sports,PayPal,Mobile,0
CUST_03132,21,Female,Germany,6,4,254.23,1016.92,293,2,2,0,0,Electronics,Credit Card,Mobile,1
CUST_03133,41,Male,Germany,57,9,486.64,4379.76,13,0,2,1,0,Books,PayPal,Mobile,0
CUST_03134,51,Male,Austria,30,11,101.64,1118.04,296,2,0,1,1,Home & Garden,SEPA,Mobile,1
CUST_03135,47,Female,Netherlands,54,10,350.2,3502.0,254,0,0,1,1,Beauty,Credit Card,Desktop,0
CUST_03136,35,Male,Germany,46,7,353.73,2476.11,359,1,0,0,1,Home & Garden,SEPA,Mobile,0
CUST_03137,36,Female,Germany,35,6,365.06,2190.36,311,2,1,1,0,Books,Credit Card,Desktop,0
CUST_03138,48,Male,Germany,49,7,68.47,479.29,14,2,0,1,1,Beauty,SEPA,Desktop,0
CUST_03139,36,Male,Germany,43,9,158.51,1426.59,264,2,1,1,1,Home & Garden,PayPal,Desktop,0
CUST_03140,66,Male,Germany,10,8,182.25,1458.0,160,2,0,0,1,Home & Garden,Credit Card,Mobile,0
CUST_03141,63,Male,Netherlands,58,12,175.66,2107.92,227,2,0,1,0,Electronics,SEPA,Mobile,0
CUST_03142,36,Male,Germany,53,9,344.01,3096.09,325,1,0,1,1,Sports,SEPA,Desktop,1
CUST_03143,39,Male,France,32,7,46.32,324.24,178,2,1,1,1,Fashion,SEPA,Mobile,0
CUST_03144,41,Female,Germany,42,6,370.44,2222.64,165,0,1,1,1,Home & Garden,Klarna,Mobile,0
CUST_03145,62,Male,Switzerland,42,9,272.76,2454.84,45,2,0,1,1,Books,PayPal,Tablet,0
CUST_03146,29,Female,Germany,3,9,103.04,927.36,322,2,1,1,1,Fashion,Klarna,Desktop,1
CUST_03147,47,Female,Germany,56,8,128.54,1028.32,154,2,1,0,1,Electronics,Credit Card,Desktop,0
CUST_03148,55,Male,Germany,26,4,66.84,267.36,286,2,1,1,1,Home & Garden,Klarna,Tablet,1
CUST_03149,48,Female,France,15,4,240.35,961.4,333,3,2,1,0,Electronics,SEPA,Desktop,1
CUST_03150,53,Male,France,17,6,305.56,1833.36,38,1,1,1,1,Fashion,PayPal,Desktop,0
CUST_03151,36,Female,Germany,27,8,298.87,2390.96,104,0,1,1,1,Beauty,Klarna,Mobile,0
CUST_03152,65,Male,Germany,18,3,481.94,1445.82,155,1,0,0,0,Home & Garden,SEPA,Mobile,1
CUST_03153,62,Female,Germany,51,5,162.06,810.3,81,1,0,1,1,Electronics,PayPal,Mobile,0
CUST_03154,53,Female,France,19,8,385.8,3086.4,179,4,2,0,1,Books,PayPal,Mobile,0
CUST_03155,47,Male,France,12,6,367.08,2202.48,318,2,1,1,1,Fashion,SEPA,Mobile,0
CUST_03156,66,Female,Germany,24,7,49.44,346.08,97,1,2,1,1,Home & Garden,Credit Card,Mobile,0
CUST_03157,50,Male,Germany,5,6,466.4,2798.4,30,2,0,0,1,Fashion,Credit Card,Desktop,0
CUST_03158,35,Male,Germany,24,8,467.03,3736.24,160,1,1,0,1,Books,Credit Card,Mobile,0
CUST_03159,69,Male,Germany,27,8,210.24,1681.92,7,0,0,1,0,Beauty,PayPal,Desktop,0
CUST_03160,66,Male,France,48,10,220.49,2204.9,295,1,0,1,1,Home & Garden,Credit Card,Mobile,1
CUST_03161,45,Male,Germany,30,9,413.41,3720.69,272,1,0,0,0,Electronics,Klarna,Desktop,0
CUST_03162,64,Female,Germany,15,16,257.61,4121.76,203,1,2,0,1,Electronics,Credit Card,Mobile,0
CUST_03163,28,Female,Germany,47,10,403.62,4036.2,309,4,0,1,1,Electronics,SEPA,Mobile,0
CUST_03164,62,Female,Switzerland,59,6,37.34,224.04,78,1,1,0,1,Electronics,PayPal,Desktop,0
CUST_03165,50,Male,Austria,38,8,140.13,1121.04,151,1,2,1,1,Home & Garden,SEPA,Mobile,1
